Tweet_ID,Date,User_ID,Tweet
33055158,10/16/15,Andres_S,"""MT @KaylaKatAllThat: Don't miss 'The Blue Room' playing this weekend at @williamandmary! My review in @theflathat. http://t.co/d1TJrYBrWc"""
471706,10/20/15,drewloewe,"@spinuzzi: Has been a bit crazy, with steep learning curve, but LyX is really good for long docs. For anything shorter, it would be insane."
28176674,10/13/15,euthanasia86,Just got barraged by a horde of insects hungry for my kitchen light. So scary.
97756167,10/22/15,Hot_Tweets,Testing Twitter API. Remote Update
92757869,10/11/15,Shibuki_kun,"I'm going to bed. It was a successful weekend. Stanford, here I come."
73926472,10/09/15,adamgilmer,"Warren Buffet became (for a time) the richest man in the United States, not by working but investing in 1 Big idea which lead to the fortune"
14251968,12/19/15,Melanie_H,"""MT @InternationalWM: The 2015 Study Abroad Photo Contest is on! W&amp;M students who have studied abroad, check out https://t.co/8a9DDWYoyx"""
25178316,10/11/15,BarackProblema,"Give a man a fish, u feed him for the day. Teach him to fish, u feed him for life. Buy him GM, and u F**K him over for good."
36408130,10/04/15,TammyT,We went to Stanford University today. Got a tour. Made me want to go back to college. It's also decided all of our kids will go there.
89914096,10/06/15,sfkerropi6,has a date with bobby flay and gut fieri from food network
32894735,10/24/15,julieules,@tonyhawk http://twitpic.com/5c7uj - AWESOME!!! Seeing the show Friday at the Shoreline Amphitheatre. Never seen NIN before. Can't wait. ...
86667345,10/13/15,andrewwatson,http://twurl.nl/epkr4b - awesome come back from @biz (via @fredwilson)
50839096,10/22/15,Chang_Z,"""RT @CraigAnzalone: Another exciting example of bold things happening at @williamandmary! #TribePride https://t.co/8HWV1BteiZ"""
34118817,10/11/15,GeorgeVHulme,@richardebaker no. it is too big. I'm quite happy with the Kindle2.
22031616,10/22/15,bKnapp,"breakers. in San Francisco, CA http://loopt.us/4v88Bw.t"
64837817,10/19/15,TracySuter,The Nike Training Club (beta) iPhone app looks very interesting.
43317800,10/13/15,Jen2Squared,"@faithbabywear Ooooh, what model are you getting??? I have the 40D and LOVE LOVE LOVE LOVE it!"
56936050,10/12/15,jos897,"i srsly hate the stupid twitter API timeout thing, soooo annoying!!!!! :("
53146939,10/01/15,mobileadgirl,Safeway Super-marketing via mobile coupons http://bit.ly/ONH7w
72811916,10/22/15,nsborg,"Nike SB Blazer High ""ACG"" Custom - Brad Douglas - http://timesurl.at/45a448"
42684731,11/17/15,Sam_M,"""MT @InternationalWM: The 2015 Study Abroad Photo Contest is on! W&amp;M students who have studied abroad, check out https://t.co/8a9DDWYoyx"""
75414565,10/03/15,rooney_tunes,"I just created my first LaTeX file from scratch. That didn't work out very well. (See @amandabittner , it's a great time waster)"
50322994,10/21/15,yowneh,Going to the dentist later.:|
44400922,10/18/15,adthomas3,"@PDubyaD right!!! LOL we'll get there!! I have high expectations, Warren Buffet style."
53395234,10/05/15,irishyanks,yankees won mets lost. its a good day.
78834120,10/22/15,Chet_Lemon,New nike muppet commercials are pretty cute. Why do we live together again?
24022863,10/26/15,Emily_S,"""A newer (&amp; much-loved) tradition. Have you been? MT @WMNews: Who will survive? W&amp;M's annual Raft Debate returns Oct 5 http://t.co/CsoA6tlBp1"""
38839210,10/14/15,cURLTesting,playing with cURL and the Twitter API
45640494,10/03/15,rdoc420,Arg. Twitter API is making me crazy.
55733196,11/16/15,Ryan_S,"""RT @WMNews: William &amp; Mary will be open on Friday and hold classes tomorrow on a normal schedule. https://t.co/qZVaswDfge"""
62870210,10/18/15,Audrey_L,"""So much #TribePride! MT @WMNews: iGEM Grand Prize: Try to grasp ‘the magnitude of what they have achieved’ http://t.co/z8teRByUwl #igem2015"""
32311297,10/14/15,bedroomation,@anna_debenham what was the php jquery hack?
36831239,10/07/15,phantomzangel,The safeway bathroom still smells like a**!
26857789,10/24/15,trivektor,testing Twitter API
76136808,10/23/15,b_ba**i,@kirstiealley I hate going to the dentist.. !!!
61320443,12/09/15,Joel_M,"""Catch the excitement at Swem yesterday? MT @swemlibrary One of the @FireballRun teams arrived at #Swem in a Delorean! http://t.co/VCGRqwjSDg"""
17391693,10/16/15,vamsmack,Played with an android google phone. The slide out screen scares me I would break that f***er so fast. Still prefer my iPhone.
11919560,10/02/15,janelleshanks,Is Eating and Watching Movies....
89355394,10/07/15,FOLKTALE09,Wat the heck is North Korea doing!!??!! They just conducted powerful nuclear tests! Follow the link: http://www.msnbc.msn.com/id/30921379
76582689,10/05/15,luvslikepi,d*** you North Korea. http://bit.ly/KtMeQ
27393311,10/04/15,PragCapitalist,"SUPER INVESTORS: A great weekend read here from Warren Buffet. Oldie, but a goodie. http://tinyurl.com/oqxgga"
73299148,10/06/15,schuyler,just landed at San Francisco
10234202,10/18/15,Jesssssii,Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T
94357765,01/11/16,Henri_B,@Dan_R Nice new tech; maybe that GIS lab will work this time...! #NewHardware #BigData
10996929,10/21/15,roguemovement,using Linux and loving it - so much nicer than windows... Looking forward to using the wysiwyg latex editor!
29620030,10/08/15,jackdaniels08,@Ashley_N http://twitpic.com/62shi - Yay! Happy place! Place place!  I love Google!
61318100,10/11/15,RogerSPress,Missed this insight-filled May column: One smart guy looking closely at why he's impressed with Kindle2 http://bit.ly/i0peY @wroush
96420009,01/10/16,Sam_M,@Dan_R Did you get a new laptop?  You don't usually have one in class.
23635209,10/20/15,csquaredx,dropped her broccoli walking home from safeway! ;( so depressed
44587969,10/20/15,ImportantQuotes,"""The Republican party is a bunch of anti-abortion zealots who couldn't draw flies to a dump."" -- Neal Boortz (just now, on the radio)"
72267182,10/23/15,rbmshow,Having the old Coca-Cola guy on the GM board is stupid has heck! #tcot #ala
38072434,10/09/15,sketoaks,s***'s hitting the fan in Iran...craziness indeed #iranelection
74251216,10/24/15,NDEddieMac,NOOOOOOO my DVR just died and I was only half way through the EA presser. Hate you Time Warner
5689467,10/22/15,xKimmelie,my exam went good. @HelloLeonie: your prayers worked (:
40777929,10/10/15,ringerdrop,Hello Twitter API ;)
61853772,12/18/15,MeKensi_V,"""RT @WMNews: William &amp; Mary will be open on Friday and hold classes tomorrow on a normal schedule. https://t.co/qZVaswDfge"""
82645456,10/16/15,JasonNegron,I hate Time Warner! Soooo wish I had Vios. Cant watch the fricken Mets game w/o buffering. I feel like im watching free internet porn.
44605520,10/22/15,dailysourcedev,The real AIG scandal / http://bit.ly/b82Px
19119465,10/24/15,kippy2,i am furious with time warner and their phone promotions!
83898383,10/20/15,JimFacey,getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.
4486482,10/21/15,matsonj,@sportsguy33 Time Warner = epic fail
75556764,10/10/15,enriquenieto,"I hate revision, it's so boring! I am totally unprepared for my exam tomorrow :( Things are not looking good..."
42821408,12/04/15,Vansh_B,"""The EMT continues to monitor the track of Hurricane Joaquin. Classes will be held this weekend and Monday. See http://t.co/qLXhm79Oow."""
8805677,10/19/15,evan,Did not realize there is a gym above Safeway!
60285059,10/05/15,BreezB,"At safeway on elkhorn, they move like they're dead!"
25027458,10/08/15,acomicbookgirl,@siratomofbones we tried but Time Warner wasn't being nice so we recorded today. :)
92594116,10/01/15,FionaSarah,@ruby_gem My primary debit card is Visa Electron.
39730836,12/24/15,Dan_R,"""RT @IdeationWM: Nice piece. EXCEPT IT DIDN'T MENTION the Grand Prize Winner! William &amp; Mary! http://t.co/XZ60Hic33o https://t.co/NJkwveGYfE"""
6940118,10/03/15,Fitness_101,10 tips for healthy eating ? ResultsBy Fitness Blog :: Fitness ... http://bit.ly/62gFn
19945237,10/14/15,deepikaC,With my best girl for a few more hours in San francisco. Mmmmmfamily is wonderful!
95470748,11/21/15,Sukhmani_D,"""Bookmark this page for updates from the Emergency Management Team regarding inclement weather, Hurricane Joaquin - http://t.co/bO2kSP5lqL"""
13327236,10/19/15,DoAndroidsDream,Share: Disruption...Fred Wilson's slides for his talk at Google HQ  http://bit.ly/Bo8PG
64160580,10/15/15,SCSanFrancisco,"#jobs #sittercity Help with taking care of sick child (East Palo Alto, CA) http://tinyurl.com/qwrr2m"
3678063,10/16/15,chadfu,"Ok, first a**esment of the #kindle2 ...it f***ing rocks!!!"
49420837,11/05/15,Kaitlyn_K,"""Pres Reveley welcomes World Cup Champion Coach Jill Ellis '88 for #wmFamily Weekend. Events: http://t.co/k5DxIkMmvL http://t.co/6ZwA6Z18Vk"""
20322994,10/14/15,filmcriticbeta,"It's a bank holiday, yet I'm only out of work now. Exam season sucks:("
34687285,10/18/15,susanjane,"@sheridanmarfil - its not so much my obsession with cell phones, but the iphone!  i'm a slave to at&amp;t forever because of it. :)"
45384549,09/30/15,SwainFamily,Sony coupon code.. Expires soon.. http://www.coupondork.com/r/1796
96073016,10/20/15,penlynwilson,Found a safeway. Picking up a few staples.
66155157,10/18/15,tradecruz,@QuantTrader i own a GM car and it is junk as far as quality compared to a honda
8091737,10/19/15,goncalol,"reading Michael Palin book, The Python Years...great book. I also recommend Warren Buffet &amp; Nelson Mandela's bio"
80532535,10/12/15,nakiasmile,@Mbjthegreat i really dont want AT&amp;T phone service..they suck when it comes to having a signal
2181768,10/30/15,Henri_B,"""RT @muscarelle: Check out our latest acquisition! #MayaAngelou #AmericanExcellence #AmericanLiterature #poetry https://t.co/oUiWZqUsKm"""
94157268,10/01/15,AddictedToFresh,New blog post: Nike SB Dunk Low Premium 'White Gum' http://tr.im/lOtT
98655407,10/06/15,aaindefenzo,eating cake
40572387,10/24/15,trevorcgibson,Just picked up my new Canon 50D...it's beautiful!!  Prepare for some seriously awesome photography!
98380823,10/01/15,dstalk,Time warner is the devil. Worst possible time for the Internet to go out.
91783211,12/08/15,Jahnathan_W,"""And they're off... MT @FireballRun: Goodbye Williamsburg! Hope to see you again soon! #fireballrun #LoveWmbg #LoveVA http://t.co/FGZAYyP3f6"""
38253816,10/04/15,nikeblog,New blog post: Nike Trainer 1 http://bit.ly/394bp
54231867,10/05/15,zedomax,Weird Piano Guitar House in China! http://u2s.me/72i8
14470495,10/09/15,BillVick,http://is.gd/ArUJ Good video from Google on using search options.
56462353,10/11/15,daynah,"HTML 5 Demos! Lots of great stuff to come! Yes, I'm excited. :) http://htmlfive.appspot.com #io2009 #googleio"
31281731,12/31/15,Joel_M,@Ashley_N That laptop looks pretty powerful.. think I can crash it?
13441192,10/13/15,xmikeflhxcx,@ambcharlesfield lol. Ah my skin is itchy :( d*** lawnmowing.
87427780,10/02/15,mastooo,At GWT fireside chat @googleio
76244975,10/07/15,NewTechBooks,Beginning JavaScript and CSS Development with jQuery #javascript #css #jquery http://bit.ly/TO3e5
17098440,10/04/15,HYPHYROCKSTAR,"Rocawear Heads to China, Building 300 Stores  - http://tinyurl.com/nofet3"
63118037,10/02/15,TobyJuanKenobi,argghhhh why won't  my jquery appear in safari bad safari !!!
89876438,11/28/15,Dan_R,"""How was #wmFamily Weekend? A lot rainy, and a lot fun. Thx to all who joined us on campus! #OneTribeOneFamily http://t.co/M8HIYqu8rH"""
77703001,11/03/15,Julia_S,"""Nice! Love the shot towards the Wren. RT @NealKessler: On the beautiful @williamandmary campus today! @SGJJRCampus http://t.co/6ABAO1ccqW"""
55092715,10/19/15,Ben_D,"""RT @WMNews: William &amp; Mary will be open on Friday and hold classes tomorrow on a normal schedule. https://t.co/qZVaswDfge"""
20849810,10/01/15,sam33r,"On that note, I hate Word. I hate Pages. I hate LaTeX. There, I said it. I hate LaTeX. All you TEXN3RDS can come kill me now."
37214047,10/06/15,jvici0us,History exam studying ugh
19318886,10/11/15,HappyWino,My Kindle2 came and I LOVE it! :)
6767191,10/09/15,xzela,zomg!!! I have a G2!!!!!!!
26689301,11/14/15,Nic_L,"""The EMT continues to monitor the track of Hurricane Joaquin. Classes will be held this weekend and Monday. See http://t.co/qLXhm79Oow."""
91871629,10/11/15,jacobrothstein,I just extracted and open-sourced a jQuery plugin from Stormweight to highlight text with a regular expression: http://bit.ly/ybJKb
63753866,10/13/15,__new,The Times of India: The wonder that is India's election. http://bit.ly/p7u1H
19141499,10/09/15,SIX15,@kenburbary You'll love your Kindle2. I've had mine for a few months and never looked back. The new big one is huge! No need for remorse! :)
30110018,09/30/15,jachshore,Just got mcdonalds goddam those eggs make me sick. O yeah Laker up date go lakers. Not much of an update? Well it's true so suck it
12466477,10/11/15,mikecane,"Now I can see why Dave Winer screams about lack of Twitter API, its limitations and access throttles!"
59358426,10/16/15,Annimallover,@surfit: I just checked my google for my business- blip shows up as the second entry! Huh. Is that a good or ba... ? http://blip.fm/~6emhv
54838964,10/02/15,one_eighteen,Oooooooh... North Korea is in troubleeeee! http://bit.ly/19epAH
94025132,10/09/15,CWilliams_Rltr,Son has me looking at cars online.  I hate car shopping.  Would rather go to the dentist!  Anyone with a good car at a good price to sell?
56644199,12/12/15,Kaitlyn_K,"""MT @WMNews: Jill Ellis '88 honored as Tribe Champion for Life - http://t.co/mdcuAzRSsL via @TribeAthletics @wmalumni http://t.co/iJIJLBNBzr"""
54082801,10/03/15,GrfxGuru,"@mitzs hey bud :) np I do so love my 50D, although I'd love a 5D mkII more"
8989299,10/01/15,5x1llz,"This is cold.. I was looking at google's chart//visualization API and found this jQuery ""wrapper"" for the API...  http://tinyurl.com/mq52bq"
40709823,09/30/15,funky_old_man,"Are YOU burning more cash $$$ than Chrysler and GM? Stop the financial tsunami. Where ""bailout"" means taking a handout!"
8042224,10/23/15,SharkKMV,Bout to hit safeway I gotta eat
66099724,11/20/15,Stephen_H,"""Love it! #TribePride RT @wmnews: Updated William &amp; Mary license plate now available - http://t.co/DxuHpb356c http://t.co/fZLFW2jUaM"""
95802166,10/10/15,sorayabouby,is studing math ;) tomorrow exam and dentist :)
75008181,10/02/15,girgely,Google Wave Developer Sandbox Account Request http://bit.ly/2NYlc
49181635,10/18/15,robotickilldozr,Lyx is cool.
49889855,10/17/15,leedscentlib,RT @mashable: Five Things Wolfram Alpha Does Better (And Vastly Different) Than Google - http://bit.ly/6nSnR
66060967,10/11/15,fredwilson,In montreal for a long weekend of R&amp;R. Much needed.
67610919,11/29/15,Tyler_F,"""RT @swemlibrary: The reality-TV show Fireball Run will be filming on-campus and in the Williamsburg area TODAY! http://t.co/Fa4DgJrtct"""
1712991,10/19/15,theprovince,Send us your GM/Chevy photos http://tinyurl.com/luzkpq
20278321,10/20/15,Melonze,"@crlane I have the Kindle2. I've seen pictures of the DX, but haven't seen it in person. I love my Kindle - I'm on it everyday."
466848,10/18/15,silentcarto,I highly recommend Malcolm Gladwell's 'The Tipping Point.' My next audiobook will probably be one of his as well.
92314279,09/30/15,Timl9068,itchy back!! dont ya hate it!
23054290,10/10/15,Shazzainla,time warner has the worse customer service ever. I will never use them again
82840963,10/09/15,marekdsi,curses the Twitter API limit
1894635,10/20/15,Brady_R,"""MT @InternationalWM: The 2015 Study Abroad Photo Contest is on! W&amp;M students who have studied abroad, check out https://t.co/8a9DDWYoyx"""
51068106,10/19/15,grahamgrimshaw,"Here's A case study on how to use viral marketing to add over 10,000 people to your list http://snipr.com/i50oz"
34197588,01/09/16,Zach_G,"@Dan_R #BreakingIntuition is the best, I wish all my classes had me coding in R for sixteen to seventeen hours / day.  If only.  #R"
703984,10/22/15,gandhirama,Any twitter to aprs apps yet?
81732788,12/15/15,Laith_H,"""Nice! Love the shot towards the Wren. RT @NealKessler: On the beautiful @williamandmary campus today! @SGJJRCampus http://t.co/6ABAO1ccqW"""
39818733,11/08/15,Laith_H,"""In town? Head over! #spokenart MT @WMNews: W&amp;M Tribe Night offers celebration of #cycling this evening http://t.co/hlk56dutBz #Richmond2015"""
80192216,10/09/15,batchoutlost,#WFTB Joining a bit late. My connection was down (boo time warner)
59056513,10/01/15,Whacktackular,"Blah, blah, blah same old same old. No plans today, going back to sleep I guess."
66290460,10/12/15,souleaterjh,@accannis @edog1203 Great Stanford course. Thanks for making it available to the public! Really helpful and informative for starting off!
49432005,11/04/15,Julian_S,"""MT @TribeAthletics: FOOTBALL FEST IS STILL ON! Follow our route for FREE SHIRTS! More info: https://t.co/TbfHaMYTY4 http://t.co/6DawbGtOwh"""
32208390,10/20/15,drewlew34,I seriously underestimated Malcolm Gladwell.  I want to meet this dude.
7395007,10/15/15,BreakingBizNews,"Climate focus turns to Beijing: The United Nations, the US and European governments have called on China to co-o.. http://tinyurl.com/lto92n"
44675974,10/01/15,AntoineTheReaL,wish i could catch every mosquito in the world n burn em slowly.they been bitin the s*** outta me 2day.mosquitos are the a**holes of insects
32548376,10/01/15,TheDebtress,Saved money by opting for grocery store trip and stocking food in hotel room fridge vs. eating out every night while out of town.
36608633,10/14/15,jimhong,@cwong08 I have a Kindle2 (&amp; Sony PRS-500). Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky.
69135477,10/02/15,EdwinLValencia,"@sekseemess no. I'm not itchy for now. Maybe later, lol."
53092968,10/28/15,Emory_M,"""Catch the excitement at Swem yesterday? MT @swemlibrary One of the @FireballRun teams arrived at #Swem in a Delorean! http://t.co/VCGRqwjSDg"""
11329828,11/10/15,Maliha_A,"""In town tonight? Get to PBK for the Raft Debate's 'delicate balance of comedy &amp; lecture'. YOU decide who survives: https://t.co/OpIzYNp36s"""
21862976,09/30/15,rayceja,Heading to San Francisco
40935305,10/12/15,JoeyCircles,is being f***ed by time warner cable. didnt know modems could explode. and Susan Boyle sucks too!
61603615,10/14/15,davidm89,Highly recommend: http://tinyurl.com/HowDavidBeatsGoliath by Malcolm Gladwell
22215857,10/07/15,JustMe_D,"@SoChi2 I current use the Nikon D90 and love it, but not as much as the Canon 40D/50D. I chose the D90 for the  video feature. My mistake."
80453640,10/24/15,stormygirl223,Comcast sucks.
14261612,10/22/15,giz2000,@kirstiealley my dentist is great but she's expensive...=(
4593996,10/17/15,Anna_K,"""The EMT continues to monitor the track of Hurricane Joaquin. Classes will be held this weekend and Monday. See http://t.co/qLXhm79Oow."""
41915002,10/06/15,elpasira,still hungry after eating....
78964691,10/23/15,stefanjos,got a new pair of nike shoes. pics up later
63701274,10/13/15,LPSsports43,Colin Powell rocked yesterday on CBS. Cheney needs to shut the hell up and go home.Powell is a man of Honor and served our country proudly
65991984,10/23/15,Pa**ionModel,Stanford Charity Fashion Show a top draw http://cli.gs/NeNuAH
46561327,10/10/15,mikelongden,is lovin his Nike  already and that's only from running on the spot in his bedroom
51109444,10/08/15,ZFilth,Gonna go see Bobby Flay 2moro at Shoreline. Eat and drink. Gonna be good.
14661518,10/19/15,paulobsf,Absolutely hilarious!!! from @mashable:  http://bit.ly/bccWt
73498713,10/13/15,download11,RT @justindavey: RT @tweetmeme GM OnStar now instantly sends accident location coordinates to 911 | GPS Obsessed http://bit.ly/16szL1
59281920,10/12/15,russdavisdotcom,Just blocked United Blood Services using Google Voice. They call more than those Car Warranty guys.
42179848,10/04/15,nichole17,so tired. i didn't sleep well at all last night.
30767020,10/04/15,teagone,@matthewcyan I finally got around to using jquery to make my bio collapse. Yay for slide animations.
14281633,11/15/15,Rachel_K,"""So much #TribePride! MT @WMNews: iGEM Grand Prize: Try to grasp ‘the magnitude of what they have achieved’ http://t.co/z8teRByUwl #igem2015"""
42369331,10/05/15,nfarzan,I'm moving to East Palo Alto!
20643085,11/09/15,Lauren_M,"""Ready for #wmFamily Weekend? Download W&amp;M Mobile and tap Family Weekend for events to bookmark, maps, info + more: http://t.co/D3vJzvBvGr"""
80181484,10/02/15,jettellis,Check this video out -- David After Dentist http://bit.ly/47aW2
99097647,10/19/15,CaerusMe,"Very Interesting Ad from Adobe by Goodby, Silverstein &amp; Partners - YouTube - Adobe CS4: Le Sens Propre http://bit.ly/VprpT"
27153381,10/12/15,LouisvilleGrads,Cardinals baseball advance to Super Regionals. Face CS-Fullerton Friday.
94891815,12/14/15,Kevin_S,"""RT @swemlibrary: The reality-TV show Fireball Run will be filming on-campus and in the Williamsburg area TODAY! http://t.co/Fa4DgJrtct"""
57624972,12/07/15,Isabel_M,"""A newer (&amp; much-loved) tradition. Have you been? MT @WMNews: Who will survive? W&amp;M's annual Raft Debate returns Oct 5 http://t.co/CsoA6tlBp1"""
8390410,12/13/15,Kelly_F,"""How was #wmFamily Weekend? A lot rainy, and a lot fun. Thx to all who joined us on campus! #OneTribeOneFamily http://t.co/M8HIYqu8rH"""
32938912,10/18/15,joelgoodman,@jonduenas @robynlyn just got us a 50D for the office. :D
320570,12/03/15,Valerie_K,"""MT @KaylaKatAllThat: Don't miss 'The Blue Room' playing this weekend at @williamandmary! My review in @theflathat. http://t.co/d1TJrYBrWc"""
48844750,10/04/15,chelseabot,"@MMBarnhill yay, glad you got the phone! Still, d*** you, AT&amp;T."
76699271,10/23/15,PeteHall,I know. How sad is that?  RT @caseymercier: 1st day of hurricane season. That's less scarey than govt taking over GM.
18330189,09/30/15,NathanChalmers,Fighting with LaTex. Again...
26408728,01/08/16,Weiyue_C,@Dan_R Nice new cellphone; apple or android?  #NewTech #Fashionable
53626004,10/07/15,renano,annoying new trend on the internets:  people picking apart michael lewis and malcolm gladwell.  nobody wants to read that.
39907604,10/02/15,Oregon_Live,Portland city politics may undo baseball park http://tinyurl.com/lpjquj
59150892,11/01/15,Jahnathan_W,"""How was #wmFamily Weekend? A lot rainy, and a lot fun. Thx to all who joined us on campus! #OneTribeOneFamily http://t.co/M8HIYqu8rH"""
96747609,10/19/15,read0,needs someone to explain lambda calculus to him! :(
49714808,12/05/15,Weiyue_C,"""So much #TribePride! MT @WMNews: iGEM Grand Prize: Try to grasp ‘the magnitude of what they have achieved’ http://t.co/z8teRByUwl #igem2015"""
10885056,10/22/15,rachelbegins,is scrapbooking with Nic =D
184323,10/01/15,vcu451,Reading my kindle2...  Love it... Lee childs is good read.
36399063,10/10/15,ericdano,"The more I hear about this GM thing the more angry I get. Billions wasted, more bulls***. All for something like 40k employees and all the.."
44831763,09/30/15,jystewart,"@psychemedia I really liked @kswedberg's ""Learning jQuery"" book. http://bit.ly/pg0lT is worth a look too"
4692677,10/08/15,nicolemg415,is upset about the whole GM thing. life as i know it is so screwed up
16948346,10/14/15,popitlockit,"I have a google addiction. Thank you for pointing that out, @annamartin123. Hahaha."
53910773,10/08/15,davepurcell,Time Warner Road Runner customer support here absolutely blows. I hate not having other high-speed net options. I'm ready to go nuclear.
22089146,10/01/15,vincentx24x,"dear nike, stop with the flywire. that s*** is a waste of science. and ugly. love, @vincentx24x"
32935995,10/14/15,malcozer,insects have infected my spinach plant :(
53104169,12/10/15,Dan_R,@Ashley_N nice cpu!  Where'd you get that? #Swem #ServiceYear #wmInAutumn
24118781,10/07/15,bryall,I spent most of my day reading a jQuery book. Now to start drinking some delirium tremens.
34189735,10/09/15,windhamgirl,Time Warner cable is down again 3rd time since Memorial Day bummer!
23677002,10/10/15,imflashy,Nike Air Yeezy Khaki/Pink Colorway Release - http://shar.es/bjfN
18617864,10/04/15,kaaatiee,time warner really picks the worst time to not work. all i want to do is get to mtv.com so i can watch the hills. wtfffff.
24561460,10/05/15,MrsGinobili,i hate comcast right now. everything is down cable internet &amp; phone....ughh what am i to do
